model,group,series_id,smape,mase
TimesFM,m3_other,N2830,2.7611652454523967,1.3205119186268504
TimesFM,m3_other,N2831,5.599251092855197,0.7280823887851784
TimesFM,m3_other,N2832,30.64000180759397,0.5366774488715386
TimesFM,m3_other,N2833,7.522958941736631,0.5356915555473594
TimesFM,m3_other,N2834,0.3773808821844619,0.6472123618159693
TimesFM,m3_other,N2835,2.9878004248674372,3.2091901551097584
TimesFM,m3_other,N2836,0.4705244713256511,0.649060451346421
TimesFM,m3_other,N2837,2.649543541703275,5.293496713379827
TimesFM,m3_other,N2838,0.5100558485640156,0.9204783536764252
TimesFM,m3_other,N2839,0.39820872259803264,0.7487320689059775
TimesFM,m3_other,N2840,1.0584442472056388,2.200614463441697
TimesFM,m3_other,N2841,1.1803590340332393,3.3197330593089385
TimesFM,m3_other,N2842,2.6270677060743926,5.066527643088401
TimesFM,m3_other,N2843,0.40606156938744564,0.856532405581958
TimesFM,m3_other,N2844,0.6265957915892553,1.7229455548267962
TimesFM,m3_other,N2845,0.43565924834910885,1.0399271473884877
TimesFM,m3_other,N2846,1.2960480279192073,1.7081250823181404
TimesFM,m3_other,N2847,5.074551014088834,3.760103603169453
TimesFM,m3_other,N2848,2.017854919224624,3.0614700819709117
TimesFM,m3_other,N2849,0.7407471540177185,0.8816653540065049
TimesFM,m3_other,N2850,0.8324413834473148,0.8051827694886635
TimesFM,m3_other,N2851,1.5092412391711343,0.9567835428900673
TimesFM,m3_other,N2852,2.618465833749473,1.495619304426373
TimesFM,m3_other,N2853,1.2499358848950428,0.6427776842757806
TimesFM,m3_other,N2854,2.3875294287831643,1.0607805224336313
TimesFM,m3_other,N2855,5.0220807561642316,3.3213940512159006
TimesFM,m3_other,N2856,4.419405466908563,2.6361760353791537
TimesFM,m3_other,N2857,1.3963243454031184,0.921644799918739
TimesFM,m3_other,N2858,3.8950196099282017,3.2701161948905977
TimesFM,m3_other,N2859,2.246529783479249,1.6498991791242696
TimesFM,m3_other,N2860,1.329536916454944,1.0138002660519507
TimesFM,m3_other,N2861,2.5469989331502614,1.892630044989547
TimesFM,m3_other,N2862,2.614592143704232,2.646489769996019
TimesFM,m3_other,N2863,15.619241473506971,2.5369249329949817
TimesFM,m3_other,N2864,24.951759977077575,4.503677818155161
TimesFM,m3_other,N2865,10.541442316264334,1.1342115597173876
TimesFM,m3_other,N2866,20.30436915716949,4.8217684008699635
TimesFM,m3_other,N2867,48.07609875841493,5.43041010438401
TimesFM,m3_other,N2868,9.951105244735567,1.4742271614122886
TimesFM,m3_other,N2869,6.8876849934075715,1.0832331119610066
TimesFM,m3_other,N2870,14.81873489338324,1.703728792411172
TimesFM,m3_other,N2871,7.612670195694312,1.2343255300685678
TimesFM,m3_other,N2872,23.31192327550876,3.0449580736382464
TimesFM,m3_other,N2873,9.25974843433189,1.5156359262417016
TimesFM,m3_other,N2874,12.708130247102776,2.022595538208816
TimesFM,m3_other,N2875,27.575389605506146,2.1711805700618316
TimesFM,m3_other,N2876,1.3444463411709728,0.7994861516918518
TimesFM,m3_other,N2877,4.579934210739305,2.0405771092244334
TimesFM,m3_other,N2878,1.0627946832330561,0.5650626142582195
TimesFM,m3_other,N2879,4.503986468811841,2.0138288140847624
TimesFM,m3_other,N2880,2.260212886399101,1.0280881576296095
TimesFM,m3_other,N2881,2.177954166151127,0.9411178399946714
TimesFM,m3_other,N2882,1.4218324923572145,0.5921714728637248
TimesFM,m3_other,N2883,3.3008301380710776,1.274645267226573
TimesFM,m3_other,N2884,3.196107556801987,1.9190225502353415
TimesFM,m3_other,N2885,0.868464700653888,0.9204995241231235
TimesFM,m3_other,N2886,0.658100031867396,0.33341208562977914
TimesFM,m3_other,N2887,2.3250313325131144,1.9382205309764016
