model,group,series_id,smape,mase
Moirai2,tourism_yearly,Y1,3.1617790818416296,0.8036245152520803
Moirai2,tourism_yearly,Y2,8.188617385496638,1.3718769918858824
Moirai2,tourism_yearly,Y3,44.5392587968186,7.320826895723689
Moirai2,tourism_yearly,Y4,50.30288173597732,9.679741517487683
Moirai2,tourism_yearly,Y5,66.85165188239462,6.586062764381063
Moirai2,tourism_yearly,Y6,49.92474843420149,7.729567099935053
Moirai2,tourism_yearly,Y7,59.07118289783003,11.898247663878998
Moirai2,tourism_yearly,Y8,20.859829713207578,1.2786552061939869
Moirai2,tourism_yearly,Y9,67.45824663812097,10.263313077438863
Moirai2,tourism_yearly,Y10,59.12978476054444,8.058452988657638
Moirai2,tourism_yearly,Y11,64.17978157324222,10.728528830839752
Moirai2,tourism_yearly,Y12,59.08874154333799,6.507950932968919
Moirai2,tourism_yearly,Y13,10.792587973201801,1.8891059030862805
Moirai2,tourism_yearly,Y14,18.042025091606558,1.7677862978430101
Moirai2,tourism_yearly,Y15,14.580957259082872,1.678810355630936
Moirai2,tourism_yearly,Y16,14.010791206476021,3.490985182682379
Moirai2,tourism_yearly,Y17,24.720093451654176,4.155240475174048
Moirai2,tourism_yearly,Y18,55.682910116724315,13.556164553426603
Moirai2,tourism_yearly,Y19,13.990968640008994,1.59104879571718
Moirai2,tourism_yearly,Y20,22.92199744048177,4.512338354551838
Moirai2,tourism_yearly,Y21,10.439074275704469,1.281379689913435
Moirai2,tourism_yearly,Y22,70.82265585566117,9.122951177710043
Moirai2,tourism_yearly,Y23,28.70529958291825,6.394401076017484
Moirai2,tourism_yearly,Y24,4.00039448073897,1.2616900031280065
Moirai2,tourism_yearly,Y25,18.025607548532243,5.483501701720484
Moirai2,tourism_yearly,Y26,15.961876627233309,5.242473126228778
Moirai2,tourism_yearly,Y27,1.616773562217071,0.5160436644363592
Moirai2,tourism_yearly,Y28,7.505877247969726,2.339215227665792
Moirai2,tourism_yearly,Y29,3.5327717932345513,0.6935075480882452
Moirai2,tourism_yearly,Y30,8.672229796318284,2.2045876133582083
Moirai2,tourism_yearly,Y31,6.610585183052628,1.0285309334303594
Moirai2,tourism_yearly,Y32,21.10491304014043,4.7752485000349845
Moirai2,tourism_yearly,Y33,18.665031284618006,4.97490835422958
Moirai2,tourism_yearly,Y34,9.476066042557193,2.3114725907395672
Moirai2,tourism_yearly,Y35,8.753886676769959,2.3724394195303233
Moirai2,tourism_yearly,Y36,6.917854013135841,1.0565078899424563
Moirai2,tourism_yearly,Y37,4.002651049237096,0.6377183909896559
Moirai2,tourism_yearly,Y38,7.404156446239337,1.403506173548593
Moirai2,tourism_yearly,Y39,6.578383068582899,0.8094991361967848
Moirai2,tourism_yearly,Y40,29.419455090420733,5.072398244598765
Moirai2,tourism_yearly,Y41,7.256737695465062,1.8386076068651647
Moirai2,tourism_yearly,Y42,25.065266790184914,3.75833573452262
Moirai2,tourism_yearly,Y43,5.831358176627509,1.2000093475489702
Moirai2,tourism_yearly,Y44,16.14213258210628,4.602416691388103
Moirai2,tourism_yearly,Y45,9.440948333299433,1.1256975596357566
Moirai2,tourism_yearly,Y46,37.39249697521667,5.28618546612531
Moirai2,tourism_yearly,Y47,37.54432714087689,3.945045533492178
Moirai2,tourism_yearly,Y48,23.722647746544745,3.3241946173263823
Moirai2,tourism_yearly,Y49,13.334827046551567,2.1318731489631992
Moirai2,tourism_yearly,Y50,8.614033911037662,1.2370768427464973
Moirai2,tourism_yearly,Y51,53.06239247190895,1.194553326001559
Moirai2,tourism_yearly,Y52,30.729883477190608,0.608706061791987
Moirai2,tourism_yearly,Y53,22.302281209474735,3.2488190108445614
Moirai2,tourism_yearly,Y54,58.124558258583704,4.5830297622650225
Moirai2,tourism_yearly,Y55,45.95297486692068,9.365468394858848
Moirai2,tourism_yearly,Y56,6.075050734758296,0.589925973602922
Moirai2,tourism_yearly,Y57,121.78070586421461,13.179905053716393
Moirai2,tourism_yearly,Y58,9.250431051422904,1.0176653028703704
Moirai2,tourism_yearly,Y59,12.371469563336303,1.4814638416188246
Moirai2,tourism_yearly,Y60,8.50609638229649,1.1739093104266753
Moirai2,tourism_yearly,Y61,13.608218991963275,2.291792086586116
Moirai2,tourism_yearly,Y62,5.554684617658149,0.5162347608627696
Moirai2,tourism_yearly,Y63,8.7237387412615,1.8618103537246466
Moirai2,tourism_yearly,Y64,12.986458531961485,2.5800993749539503
Moirai2,tourism_yearly,Y65,23.542630625315088,3.7864527346471584
Moirai2,tourism_yearly,Y66,11.837611352868723,2.057772985505384
Moirai2,tourism_yearly,Y67,3.8786101818902097,0.8168250366357716
Moirai2,tourism_yearly,Y68,5.5966327372385045,1.0069542360665693
Moirai2,tourism_yearly,Y69,19.932053967856977,2.306852566951514
Moirai2,tourism_yearly,Y70,17.14063510696244,2.9580486225255243
Moirai2,tourism_yearly,Y71,38.67322106950749,8.682616511285604
Moirai2,tourism_yearly,Y72,5.186343348221735,0.8355107809255631
Moirai2,tourism_yearly,Y73,29.88861268774759,3.015834057117668
