model,group,series_id,smape,mase
SeasonalNaive,m4_yearly,Y121,20.828691120353245,1.6357152212293546
SeasonalNaive,m4_yearly,Y122,44.305585996813925,2.5536133807825836
SeasonalNaive,m4_yearly,Y124,9.334891297620045,0.37623972942962547
SeasonalNaive,m4_yearly,Y126,12.923578797050643,0.9436696805655711
SeasonalNaive,m4_yearly,Y162,23.997211168521073,9.749687787223532
SeasonalNaive,m4_yearly,Y268,10.140615731860413,4.890325190711447
SeasonalNaive,m4_yearly,Y274,9.199151935188011,2.7365740154844773
SeasonalNaive,m4_yearly,Y332,19.767132014110626,6.116114754137156
SeasonalNaive,m4_yearly,Y343,3.7148243906299885,1.4073384321028228
SeasonalNaive,m4_yearly,Y363,3.066450636074086,1.402678779523648
SeasonalNaive,m4_yearly,Y484,48.65750402789369,6.500389647579855
SeasonalNaive,m4_yearly,Y502,15.965384102091136,4.855266467578472
SeasonalNaive,m4_yearly,Y555,11.43696409191701,2.425698506874812
SeasonalNaive,m4_yearly,Y556,19.149881405352343,9.39755133076902
SeasonalNaive,m4_yearly,Y570,10.693332714866587,4.494423263130331
SeasonalNaive,m4_yearly,Y708,2.3198628165164688,3.310644797131277
SeasonalNaive,m4_yearly,Y716,1.1338637731731722,1.6476502399268798
SeasonalNaive,m4_yearly,Y756,24.966199295619948,3.2619219327503832
SeasonalNaive,m4_yearly,Y794,21.220696530511255,4.088854574384317
SeasonalNaive,m4_yearly,Y834,1.4156849765658543,1.2217847769028873
SeasonalNaive,m4_yearly,Y852,2.387945737445398,2.0796019900497513
SeasonalNaive,m4_yearly,Y874,23.583137454704623,4.33651086240948
SeasonalNaive,m4_yearly,Y932,63.150700813721606,0.916097190584662
SeasonalNaive,m4_yearly,Y942,14.893632545160735,0.8696622941668992
SeasonalNaive,m4_yearly,Y1045,30.144742939691426,0.4695057833859096
SeasonalNaive,m4_yearly,Y1119,1.535650988072079,0.9252079322564246
SeasonalNaive,m4_yearly,Y1130,19.478906522208906,4.371890760361488
SeasonalNaive,m4_yearly,Y1157,22.85072415788903,6.277834840316545
SeasonalNaive,m4_yearly,Y1191,7.77543100507789,4.223335424412382
SeasonalNaive,m4_yearly,Y1228,12.683585101866845,6.2731668939026015
SeasonalNaive,m4_yearly,Y1231,7.777421283947987,2.0859474283136716
SeasonalNaive,m4_yearly,Y1237,12.449781319007522,1.870865558633012
SeasonalNaive,m4_yearly,Y1278,19.23252118093589,5.128974867292626
SeasonalNaive,m4_yearly,Y1341,12.070002602199244,2.083420229405631
