model,group,series_id,smape,mase
SeasonalNaive,m4_weekly,W1,2.0568427004644527,11.459614409362194
SeasonalNaive,m4_weekly,W2,3.546121018304201,10.397662734779972
SeasonalNaive,m4_weekly,W3,3.0316447810081786,8.867960451897204
SeasonalNaive,m4_weekly,W4,20.053744752571372,1.639399355475561
SeasonalNaive,m4_weekly,W5,23.857913838379893,0.5754703791505468
SeasonalNaive,m4_weekly,W6,46.34622806712418,1.419694646945463
SeasonalNaive,m4_weekly,W7,25.99293137677915,0.55710688814779
SeasonalNaive,m4_weekly,W8,38.5098555413342,2.019214860067546
SeasonalNaive,m4_weekly,W9,11.515026785005883,0.9045870581099067
SeasonalNaive,m4_weekly,W10,5.7103466470258955,5.138299519336768
SeasonalNaive,m4_weekly,W11,7.011644838377088,0.18937642660487605
SeasonalNaive,m4_weekly,W12,3.3626525285382445,2.7969517538036697
SeasonalNaive,m4_weekly,W13,4.788136769531321,5.2275279670302615
SeasonalNaive,m4_weekly,W14,3.014819972214924,2.596505738217888
SeasonalNaive,m4_weekly,W15,22.529079462627188,10.29118270013868
SeasonalNaive,m4_weekly,W16,22.529079462627188,10.576451920788708
SeasonalNaive,m4_weekly,W17,1.9819739477942555,6.729539319602877
SeasonalNaive,m4_weekly,W18,5.3937143422502025,7.238938532193964
SeasonalNaive,m4_weekly,W19,30.820917044145006,0.7308502365696196
SeasonalNaive,m4_weekly,W20,12.252567151663865,0.8492840502044546
SeasonalNaive,m4_weekly,W21,27.659088281317118,0.8806507914733506
SeasonalNaive,m4_weekly,W22,15.243140137149291,0.4791940281845524
SeasonalNaive,m4_weekly,W23,9.757544504327573,0.4869428565839582
SeasonalNaive,m4_weekly,W24,26.255534094400083,1.1595123614847347
SeasonalNaive,m4_weekly,W25,44.36026411606705,2.475182466641753
SeasonalNaive,m4_weekly,W26,45.09572264452448,1.352744564979032
SeasonalNaive,m4_weekly,W27,40.578054597179985,1.4727219064228918
SeasonalNaive,m4_weekly,W28,34.83766623948717,1.2312686130832713
SeasonalNaive,m4_weekly,W29,44.15356240551387,1.589496458884897
SeasonalNaive,m4_weekly,W30,25.647871375515344,1.6014729439906625
SeasonalNaive,m4_weekly,W31,31.870999725029357,1.6270045779456663
SeasonalNaive,m4_weekly,W32,34.6771598582417,1.98080587155426
SeasonalNaive,m4_weekly,W33,36.19906078902585,2.3833968728585355
SeasonalNaive,m4_weekly,W34,27.50336271751532,2.0226770095782647
SeasonalNaive,m4_weekly,W35,40.468171015294466,1.718690638860266
SeasonalNaive,m4_weekly,W36,17.477025605711876,2.2986869376678745
SeasonalNaive,m4_weekly,W37,1.571227708642019,2.523673134088185
SeasonalNaive,m4_weekly,W38,1.9164116565711977,1.6180094903248692
SeasonalNaive,m4_weekly,W39,1.3122197877672421,2.8059008216617594
SeasonalNaive,m4_weekly,W40,1.3196133731046802,2.8978507022252726
SeasonalNaive,m4_weekly,W41,1.8097557771329222,1.4974720980601934
SeasonalNaive,m4_weekly,W42,1.8068603694846008,1.4774679698925415
SeasonalNaive,m4_weekly,W43,1.808300789206908,1.4992051934943151
SeasonalNaive,m4_weekly,W44,1.3270320061719008,2.9186511858492197
SeasonalNaive,m4_weekly,W45,4.039460678574107,5.893367308726418
SeasonalNaive,m4_weekly,W46,4.93132292430748,4.007997774602402
SeasonalNaive,m4_weekly,W47,4.022285696693193,5.867418200645032
SeasonalNaive,m4_weekly,W48,2.329302887700021,3.2841115409489845
SeasonalNaive,m4_weekly,W49,3.090286293157904,2.580283920557218
SeasonalNaive,m4_weekly,W50,3.0868119311629765,2.5768081493225647
SeasonalNaive,m4_weekly,W51,1.5811969852940242,1.7945097251340154
SeasonalNaive,m4_weekly,W52,1.7058115187950558,1.3987765029604722
SeasonalNaive,m4_weekly,W53,6.50107763490411,0.7048550671037916
SeasonalNaive,m4_weekly,W54,1.2890730036111557,0.6831824860358214
SeasonalNaive,m4_weekly,W55,5.212369356272863,1.9887577762179047
SeasonalNaive,m4_weekly,W56,16.500241263841797,6.877124094971225
SeasonalNaive,m4_weekly,W57,31.270827444053566,14.170963364993215
SeasonalNaive,m4_weekly,W58,8.466923781452966,3.679067721441397
SeasonalNaive,m4_weekly,W59,31.662100776153906,1.5575587950234389
SeasonalNaive,m4_weekly,W60,3.939385306635389,6.446994532771386
SeasonalNaive,m4_weekly,W61,5.176573008594275,4.375915869765979
SeasonalNaive,m4_weekly,W62,2.513026051380415,2.9120655851372086
SeasonalNaive,m4_weekly,W63,2.9603508834658023,2.7816184882267443
SeasonalNaive,m4_weekly,W64,6.351966111097874,4.229884583796163
SeasonalNaive,m4_weekly,W65,5.336016447708273,3.8644015231777624
SeasonalNaive,m4_weekly,W66,3.295951388646373,8.35471017538644
SeasonalNaive,m4_weekly,W67,3.4049832829187587,15.214571872184631
SeasonalNaive,m4_weekly,W68,1.0626571827598597,2.385343422590176
SeasonalNaive,m4_weekly,W69,1.0303913166770553,1.8260251234315126
SeasonalNaive,m4_weekly,W70,0.7449683184916019,0.591591476268806
SeasonalNaive,m4_weekly,W71,1.2454556835480122,0.19442082184285542
SeasonalNaive,m4_weekly,W72,1.2454556835480122,0.2336350046212154
SeasonalNaive,m4_weekly,W73,1.2454556835480122,0.23360674801916487
SeasonalNaive,m4_weekly,W74,33.851831491721455,20.739817306017873
SeasonalNaive,m4_weekly,W75,3.5411524885407806,2.969336822397591
SeasonalNaive,m4_weekly,W76,22.624434389140273,1.3095554964067073
SeasonalNaive,m4_weekly,W77,12.794018003930507,3.007513733154156
SeasonalNaive,m4_weekly,W78,12.941482918135675,2.4357977441659573
SeasonalNaive,m4_weekly,W79,17.611374656838922,3.0839834786599356
SeasonalNaive,m4_weekly,W80,11.808799010491548,1.9476245753415904
SeasonalNaive,m4_weekly,W81,2.5735060165235053,2.576442716031952
SeasonalNaive,m4_weekly,W82,0.1369512564901646,0.7494807917056767
SeasonalNaive,m4_weekly,W83,0.6200111743150872,1.0515629882858744
SeasonalNaive,m4_weekly,W84,0.6626363036244303,1.04989685888618
SeasonalNaive,m4_weekly,W85,1.6688611011164871,5.056803963765577
SeasonalNaive,m4_weekly,W86,1.681435043449452,4.89698247313283
SeasonalNaive,m4_weekly,W87,0.9601154269053225,1.0943122610854012
SeasonalNaive,m4_weekly,W88,0.6175737602356626,2.1898333438401245
SeasonalNaive,m4_weekly,W89,5.073548067083986,0.6672242812500911
SeasonalNaive,m4_weekly,W90,1.6404345842691077,1.8335423323797255
SeasonalNaive,m4_weekly,W91,1.4020593429362145,2.232305530315141
SeasonalNaive,m4_weekly,W92,2.4111892810987863,2.8518420628647747
SeasonalNaive,m4_weekly,W93,0.893821411438229,1.4179084853288313
SeasonalNaive,m4_weekly,W94,9.846255392533426,2.9738571265256217
SeasonalNaive,m4_weekly,W95,8.556410069456401,2.511997441977682
SeasonalNaive,m4_weekly,W96,1.1735053393780503,4.644495536488707
SeasonalNaive,m4_weekly,W97,7.9967848222781885,0.5502044629952374
SeasonalNaive,m4_weekly,W98,5.314041949447915,0.4517248220876482
SeasonalNaive,m4_weekly,W99,1.5086348000272436,4.645421412192416
SeasonalNaive,m4_weekly,W100,2.569248353431729,5.371115998975018
SeasonalNaive,m4_weekly,W101,1.5803749489207646,3.214847644270086
SeasonalNaive,m4_weekly,W102,0.957776157712037,2.4542787791494964
SeasonalNaive,m4_weekly,W103,3.0656566322368115,2.831446912574199
SeasonalNaive,m4_weekly,W104,3.2289023127790513,3.198915194289135
SeasonalNaive,m4_weekly,W105,0.9068092087633174,4.018711349401236
SeasonalNaive,m4_weekly,W106,0.48225782840461817,0.9430515907501591
SeasonalNaive,m4_weekly,W107,1.6874715894831311,9.099819739895144
SeasonalNaive,m4_weekly,W108,0.6565274291506269,3.4219027681927257
SeasonalNaive,m4_weekly,W109,0.7849388193269099,3.6086467961706665
SeasonalNaive,m4_weekly,W110,2.125014415366178,3.378173548867623
SeasonalNaive,m4_weekly,W111,0.9864373212370008,1.110306199275701
SeasonalNaive,m4_weekly,W112,0.7131075398897193,2.3292619545266153
SeasonalNaive,m4_weekly,W113,3.0280724705504314,0.31835206941382194
SeasonalNaive,m4_weekly,W114,2.5586985364833046,2.0388311664718612
SeasonalNaive,m4_weekly,W115,2.4187099561080943,2.7763245075042153
SeasonalNaive,m4_weekly,W116,2.8896793348246685,2.465001622987627
SeasonalNaive,m4_weekly,W117,1.6353409757518844,3.4405075976085446
SeasonalNaive,m4_weekly,W118,0.8952386311603935,1.4200410324152721
SeasonalNaive,m4_weekly,W119,15.668479285231799,3.417198819118853
SeasonalNaive,m4_weekly,W120,13.213514775891621,2.717921810603621
SeasonalNaive,m4_weekly,W121,1.6303220718116493,5.872297725698112
SeasonalNaive,m4_weekly,W122,5.644518907669601,0.30722495798709065
SeasonalNaive,m4_weekly,W123,4.723475469863976,0.3198307483982075
SeasonalNaive,m4_weekly,W124,0.6665188410741301,1.938419984037847
SeasonalNaive,m4_weekly,W125,2.2256665720374254,4.784320358603888
SeasonalNaive,m4_weekly,W126,1.8304901198186119,3.6369578649096237
SeasonalNaive,m4_weekly,W127,2.1657450468004145,4.641730693537415
SeasonalNaive,m4_weekly,W128,3.149366355834802,2.973524829048645
SeasonalNaive,m4_weekly,W129,3.173513614747672,3.1737293858905526
SeasonalNaive,m4_weekly,W130,0.6878831174700862,3.2953018173887245
SeasonalNaive,m4_weekly,W131,0.48344032768051315,0.9446641450480328
SeasonalNaive,m4_weekly,W132,1.6853952959255618,9.37266306721029
SeasonalNaive,m4_weekly,W133,0.8742672048621108,4.161687439346848
SeasonalNaive,m4_weekly,W134,1.0677078062830845,4.355708291166178
SeasonalNaive,m4_weekly,W135,2.085847638933941,3.3014095225032
SeasonalNaive,m4_weekly,W136,3.690564423786439,7.044415009247048
SeasonalNaive,m4_weekly,W137,0.9127413353700216,2.5823856364502795
SeasonalNaive,m4_weekly,W138,6.440887046181287,0.4955943305705721
SeasonalNaive,m4_weekly,W139,2.8407651236852987,2.1814374746763106
SeasonalNaive,m4_weekly,W140,2.7192291720332595,2.5229182446595866
SeasonalNaive,m4_weekly,W141,3.0832207012490094,2.10591796868753
SeasonalNaive,m4_weekly,W142,1.4729525281710398,3.039134816564656
SeasonalNaive,m4_weekly,W143,0.7371240656837894,1.2947907262213347
SeasonalNaive,m4_weekly,W144,15.493811771691858,3.284674155572062
SeasonalNaive,m4_weekly,W145,12.87419687959393,2.5474164531567163
SeasonalNaive,m4_weekly,W146,1.830465918064926,5.053914605734561
SeasonalNaive,m4_weekly,W147,13.28476462865634,0.3121752174932133
SeasonalNaive,m4_weekly,W148,9.919610836679484,0.3841182115612831
SeasonalNaive,m4_weekly,W149,1.078419185137418,1.7673916343095628
SeasonalNaive,m4_weekly,W150,2.880792504044433,4.348101544774099
SeasonalNaive,m4_weekly,W151,2.021976627106606,5.472311019119459
SeasonalNaive,m4_weekly,W152,2.3641076288979104,4.067952300453528
SeasonalNaive,m4_weekly,W153,3.181506297899501,2.537380958620947
SeasonalNaive,m4_weekly,W154,2.8158368853513007,2.4366791581440483
SeasonalNaive,m4_weekly,W155,1.1079224533811298,2.486381087569652
SeasonalNaive,m4_weekly,W156,1.319601824041873,4.3581471367009454
SeasonalNaive,m4_weekly,W157,0.4682594464390134,1.0213072818707376
SeasonalNaive,m4_weekly,W158,1.4262610250088368,6.157265500400275
SeasonalNaive,m4_weekly,W159,0.7550903591266525,2.583767431559707
SeasonalNaive,m4_weekly,W160,1.0340830597400523,3.2648123589573075
SeasonalNaive,m4_weekly,W161,1.1266730008684964,2.9721438153550577
SeasonalNaive,m4_weekly,W162,2.381017795886124,4.898236939524115
SeasonalNaive,m4_weekly,W163,1.1784402729250016,1.5519931777044216
SeasonalNaive,m4_weekly,W164,0.6296393782000594,1.2441817248476712
SeasonalNaive,m4_weekly,W165,2.03369124342283,0.22649203476744384
SeasonalNaive,m4_weekly,W166,2.016484785359025,1.322996758801905
SeasonalNaive,m4_weekly,W167,1.9335619318950354,1.0992371425490866
SeasonalNaive,m4_weekly,W168,4.067750281560123,2.7603993288184427
SeasonalNaive,m4_weekly,W169,2.5205248508618276,3.596753638080557
SeasonalNaive,m4_weekly,W170,1.6105697127613938,6.046763393621963
SeasonalNaive,m4_weekly,W171,1.1862501105633387,2.187332457909533
SeasonalNaive,m4_weekly,W172,1.2615128753680636,4.217476553490846
SeasonalNaive,m4_weekly,W173,12.196894137751359,1.403444641672472
SeasonalNaive,m4_weekly,W174,0.6102833874451712,1.0709039083881087
SeasonalNaive,m4_weekly,W175,1.4594489949561087,4.302134668424974
SeasonalNaive,m4_weekly,W176,1.9123241379823157,2.39563800137428
SeasonalNaive,m4_weekly,W177,4.196052498836119,1.7007442036340337
SeasonalNaive,m4_weekly,W178,5.5993344888497205,6.236263011246305
SeasonalNaive,m4_weekly,W179,0.5938578691318981,2.0127842860163185
SeasonalNaive,m4_weekly,W180,1.024872878839415,2.195241532558599
SeasonalNaive,m4_weekly,W181,1.8256947114231434,6.067327683087246
SeasonalNaive,m4_weekly,W182,6.121703351750647,4.897842877081034
SeasonalNaive,m4_weekly,W183,2.3839575162057036,6.17561820381006
SeasonalNaive,m4_weekly,W184,1.2084197300579294,5.160877417140846
SeasonalNaive,m4_weekly,W185,1.191134748449183,3.9158352445754843
