model,group,series_id,smape,mase
ChronosBoltSmall,tourism_yearly,Y1,4.55029893642107,1.1468136916940865
ChronosBoltSmall,tourism_yearly,Y2,8.880231175961391,1.4800307970848603
ChronosBoltSmall,tourism_yearly,Y3,50.49401493599761,8.094671975442735
ChronosBoltSmall,tourism_yearly,Y4,52.975274591387915,10.079249894445994
ChronosBoltSmall,tourism_yearly,Y5,66.05030841523416,6.532315340909091
ChronosBoltSmall,tourism_yearly,Y6,53.52570663330344,8.160473206988897
ChronosBoltSmall,tourism_yearly,Y7,64.57869521693914,12.705015374171952
ChronosBoltSmall,tourism_yearly,Y8,39.991975172573056,2.245278891633083
ChronosBoltSmall,tourism_yearly,Y9,63.70747684619754,9.848311925430696
ChronosBoltSmall,tourism_yearly,Y10,56.87527752361353,7.837949712719719
ChronosBoltSmall,tourism_yearly,Y11,71.67190002805198,11.638869224726944
ChronosBoltSmall,tourism_yearly,Y12,65.03517662050976,7.040137728000154
ChronosBoltSmall,tourism_yearly,Y13,17.347622293569092,2.9407074952284638
ChronosBoltSmall,tourism_yearly,Y14,26.658835243434975,2.6179231651169497
ChronosBoltSmall,tourism_yearly,Y15,17.931267088194087,2.055397389383868
ChronosBoltSmall,tourism_yearly,Y16,13.476301963150945,3.3604978778169228
ChronosBoltSmall,tourism_yearly,Y17,24.08920476674592,4.0568899200017805
ChronosBoltSmall,tourism_yearly,Y18,48.67765589460204,12.226937201446685
ChronosBoltSmall,tourism_yearly,Y19,17.231457575057476,1.94793058468542
ChronosBoltSmall,tourism_yearly,Y20,22.44157437211573,4.4323944181968615
ChronosBoltSmall,tourism_yearly,Y21,15.501660200466574,1.8625152312437074
ChronosBoltSmall,tourism_yearly,Y22,63.85171889954458,8.386946311132778
ChronosBoltSmall,tourism_yearly,Y23,22.790560748215512,4.863151146280519
ChronosBoltSmall,tourism_yearly,Y24,2.67761390322012,0.8236814490996429
ChronosBoltSmall,tourism_yearly,Y25,20.853562189670942,6.258327312921552
ChronosBoltSmall,tourism_yearly,Y26,14.41038944882157,4.762821402178956
ChronosBoltSmall,tourism_yearly,Y27,4.214016458242318,1.324087505845564
ChronosBoltSmall,tourism_yearly,Y28,5.628496218464988,1.772097987983063
ChronosBoltSmall,tourism_yearly,Y29,4.965542620628869,0.9624822236099897
ChronosBoltSmall,tourism_yearly,Y30,13.200844195249795,3.226879933238749
ChronosBoltSmall,tourism_yearly,Y31,8.314069958035237,1.2240871958359558
ChronosBoltSmall,tourism_yearly,Y32,19.08379282334422,4.36268100629473
ChronosBoltSmall,tourism_yearly,Y33,20.49930885728607,5.408619926481162
ChronosBoltSmall,tourism_yearly,Y34,19.096244372909233,4.3954693441643915
ChronosBoltSmall,tourism_yearly,Y35,10.489438117653908,2.8094258879710208
ChronosBoltSmall,tourism_yearly,Y36,11.506989269690074,1.7118800583706106
ChronosBoltSmall,tourism_yearly,Y37,4.9280082114793435,0.7894107813294549
ChronosBoltSmall,tourism_yearly,Y38,12.191335463050926,2.2786499885727793
ChronosBoltSmall,tourism_yearly,Y39,8.08602310840387,0.9850169474397961
ChronosBoltSmall,tourism_yearly,Y40,35.53387202032426,5.937214054688504
ChronosBoltSmall,tourism_yearly,Y41,10.237070014615465,2.529928248172135
ChronosBoltSmall,tourism_yearly,Y42,65.89823577081103,7.924749684888263
ChronosBoltSmall,tourism_yearly,Y43,4.204533789599877,0.8489818968831552
ChronosBoltSmall,tourism_yearly,Y44,12.993886321931802,3.6376544826802664
ChronosBoltSmall,tourism_yearly,Y45,18.85395836658823,2.112284432092961
ChronosBoltSmall,tourism_yearly,Y46,35.781675511504105,5.00380616082312
ChronosBoltSmall,tourism_yearly,Y47,37.03357302552849,3.9076388452083477
ChronosBoltSmall,tourism_yearly,Y48,18.634342759029394,2.7332191713202345
ChronosBoltSmall,tourism_yearly,Y49,13.621434037839864,2.180124186597723
ChronosBoltSmall,tourism_yearly,Y50,11.156188260004463,1.5969477665750835
ChronosBoltSmall,tourism_yearly,Y51,8.749351506541942,0.13970668262951677
ChronosBoltSmall,tourism_yearly,Y52,60.7782654811484,0.7799362407804056
ChronosBoltSmall,tourism_yearly,Y53,31.520148522919193,4.353278143485047
ChronosBoltSmall,tourism_yearly,Y54,52.84956488581595,4.261952058982287
ChronosBoltSmall,tourism_yearly,Y55,46.17784736814948,9.404068505114033
ChronosBoltSmall,tourism_yearly,Y56,4.95726048065006,0.4790146656722275
ChronosBoltSmall,tourism_yearly,Y57,100.61363642101804,11.782648651038953
ChronosBoltSmall,tourism_yearly,Y58,36.05793479758783,3.318168374515673
ChronosBoltSmall,tourism_yearly,Y59,26.930455270052523,2.935061408175933
ChronosBoltSmall,tourism_yearly,Y60,19.83746824641283,2.531108736787808
ChronosBoltSmall,tourism_yearly,Y61,12.49652548942086,2.0767569907029264
ChronosBoltSmall,tourism_yearly,Y62,11.443643556419708,0.946838699593623
ChronosBoltSmall,tourism_yearly,Y63,12.799183462390813,2.7394943861421632
ChronosBoltSmall,tourism_yearly,Y64,37.36848433767375,6.515760846206744
ChronosBoltSmall,tourism_yearly,Y65,14.243682313734546,2.084282310639992
ChronosBoltSmall,tourism_yearly,Y66,9.100117042922239,1.5494745233161453
ChronosBoltSmall,tourism_yearly,Y67,4.92001623898849,1.0365459732057818
ChronosBoltSmall,tourism_yearly,Y68,4.51127036241183,0.8046840233093411
ChronosBoltSmall,tourism_yearly,Y69,6.071183271647069,0.5938535409852644
